Project,Stn,Date,Time,Meter,Reading,Grav_base,NAD27_UTM_,NAD27_UT_1,NAD83_UTM_,NAD83_UT_1,NGVD29,WGS84_LatD,WGS84_LonD,GPS_Class,Obs_grav,TC_0_53m,TC_53m_400,TC_400m_10,TC_10Km_16,TC_Density,Curv_C,Free_Air,SBA_200,SBA_205,SBA_210,SBA_215,SBA_220,SBA_225,SBA_230,SBA_235,SBA_240,SBA_245,SBA_250,SBA_255,SBA_260,SBA_265,SBA_267,SBA_270,CBA_200,CBA_205,CBA_210,CBA_215,CBA_220,CBA_225,CBA_230,CBA_235,CBA_240,CBA_245,CBA_250,CBA_255,CBA_260,CBA_265,CBA_267,CBA_270,X,Y
PG,"237",12-Mar,13:24:51,G546,3309.329999999999927,"2000",323242.390000000013970,4386580.240000000223517,323162.049999999988358,4386780.099999999627471,1349.789999999999964,39.612539679999998,-119.060008699999997,PP,979711.925999999977648,0.013000000000000,0.012000000000000,0.096000000000000,-0.030000000000000,"1",-0.499000000000000,-6.182000000000000,-119.319999999999993,-122.150000000000006,-124.969999999999999,-127.799999999999997,-130.629999999999995,-133.460000000000008,-136.289999999999992,-139.120000000000005,-141.949999999999989,-144.770000000000010,-147.599999999999994,-150.430000000000007,-153.259999999999991,-156.090000000000003,-157.219999999999999,-158.919999999999987,-120.129999999999995,-122.980000000000004,-125.829999999999998,-128.680000000000007,-131.530000000000001,-134.379999999999995,-137.229999999999990,-140.080000000000013,-142.930000000000007,-145.770000000000010,-148.620000000000005,-151.469999999999999,-154.319999999999993,-157.169999999999987,-158.310000000000002,-160.020000000000010,323162.050,4386780.100
PG,"238",12-Mar,13:36:11,G546,3309.329999999999927,"2000",323615.820000000006985,4386690.269999999552965,323535.479999999981374,4386890.129999999888241,1358.729000000000042,39.613607410000000,-119.055690499999997,PP,979711.932999999960884,0.063000000000000,0.011000000000000,0.104000000000000,-0.027000000000000,"1",-0.501000000000000,-3.513000000000000,-117.400000000000006,-120.250000000000000,-123.090000000000003,-125.939999999999998,-128.789999999999992,-131.629999999999995,-134.479999999999990,-137.330000000000013,-140.180000000000007,-143.020000000000010,-145.870000000000005,-148.719999999999999,-151.560000000000002,-154.409999999999997,-155.550000000000011,-157.259999999999991,-118.099999999999994,-120.959999999999994,-123.829999999999998,-126.689999999999998,-129.560000000000002,-132.419999999999987,-135.289999999999992,-138.150000000000006,-141.020000000000010,-143.879999999999995,-146.740000000000009,-149.610000000000014,-152.469999999999999,-155.340000000000003,-156.479999999999990,-158.199999999999989,323535.480,4386890.130
PG,"239",12-Mar,13:49:41,G546,3315.099999999999909,"2000",324000.489999999990687,4386534.120000000111759,323920.150000000023283,4386733.980000000447035,1339.083000000000084,39.612280519999999,-119.051170600000006,PP,979717.820999999996275,0.000000000000000,0.012000000000000,0.109000000000000,-0.036000000000000,"1",-0.497000000000000,-3.567000000000000,-115.810000000000002,-118.609999999999999,-121.420000000000002,-124.219999999999999,-127.030000000000001,-129.840000000000003,-132.639999999999986,-135.449999999999989,-138.250000000000000,-141.060000000000002,-143.870000000000005,-146.669999999999987,-149.479999999999990,-152.280000000000001,-153.409999999999997,-155.090000000000003,-116.629999999999995,-119.459999999999994,-122.280000000000001,-125.109999999999999,-127.939999999999998,-130.759999999999991,-133.590000000000003,-136.419999999999987,-139.240000000000009,-142.069999999999993,-144.900000000000006,-147.719999999999999,-150.550000000000011,-153.370000000000005,-154.509999999999991,-156.199999999999989,323920.150,4386733.980
PG,"240",17-Mar,9:03:16,G546,3301.920000000000073,"1000",324453.390000000013970,4386639.179999999701977,324373.049999999988358,4386839.040000000037253,1391.208000000000084,39.613319480000001,-119.045925699999998,PP,979704.400000000023283,0.056000000000000,0.061000000000000,0.165000000000000,-0.012000000000000,"1",-0.507000000000000,-1.004000000000000,-117.609999999999999,-120.530000000000001,-123.439999999999998,-126.359999999999999,-129.270000000000010,-132.189999999999998,-135.099999999999994,-138.020000000000010,-140.930000000000007,-143.849999999999994,-146.759999999999991,-149.680000000000007,-152.590000000000003,-155.509999999999991,-156.680000000000007,-158.419999999999987,-118.090000000000003,-121.010000000000005,-123.939999999999998,-126.870000000000005,-129.789999999999992,-132.719999999999999,-135.650000000000006,-138.580000000000013,-141.500000000000000,-144.430000000000007,-147.360000000000014,-150.280000000000001,-153.210000000000008,-156.139999999999986,-157.310000000000002,-159.060000000000002,324373.050,4386839.040
PG,"241",17-Mar,8:50:11,G546,3310.739999999999782,"1000",324821.409999999974389,4386502.320000000298023,324741.070000000006985,4386702.179999999701977,1363.336999999999989,39.612162519999998,-119.041604899999996,PP,979713.381999999983236,0.044000000000000,0.029000000000000,0.117000000000000,-0.028000000000000,"1",-0.502000000000000,-0.514000000000000,-114.790000000000006,-117.640000000000001,-120.500000000000000,-123.359999999999999,-126.209999999999994,-129.069999999999993,-131.930000000000007,-134.780000000000001,-137.639999999999986,-140.500000000000000,-143.349999999999994,-146.210000000000008,-149.069999999999993,-151.919999999999987,-153.069999999999993,-154.780000000000001,-115.469999999999999,-118.340000000000003,-121.209999999999994,-124.090000000000003,-126.959999999999994,-129.830000000000013,-132.710000000000008,-135.580000000000013,-138.460000000000008,-141.330000000000013,-144.199999999999989,-147.080000000000013,-149.949999999999989,-152.819999999999993,-153.969999999999999,-155.699999999999989,324741.070,4386702.180
PG,"242",16-Mar,16:49:36,G546,3309.289999999999964,"1000",325215.700000000011642,4386572.349999999627471,325135.359999999986030,4386772.209999999962747,1372.088999999999942,39.612873659999998,-119.037032999999994,PP,979711.929000000003725,0.056000000000000,0.086000000000000,0.133000000000000,-0.025000000000000,"1",-0.503000000000000,0.669000000000000,-114.340000000000003,-117.209999999999994,-120.090000000000003,-122.959999999999994,-125.840000000000003,-128.710000000000008,-131.590000000000003,-134.460000000000008,-137.340000000000003,-140.210000000000008,-143.090000000000003,-145.960000000000008,-148.840000000000003,-151.710000000000008,-152.860000000000014,-154.590000000000003,-114.840000000000003,-117.730000000000004,-120.620000000000005,-123.510000000000005,-126.400000000000006,-129.280000000000001,-132.169999999999987,-135.060000000000002,-137.949999999999989,-140.830000000000013,-143.719999999999999,-146.610000000000014,-149.500000000000000,-152.389999999999986,-153.539999999999992,-155.270000000000010,325135.360,4386772.210
PG,"243",16-Mar,16:36:46,G546,3291.210000000000036,"1000",325620.849999999976717,4386589.000000000000000,325540.520000000018626,4386788.860000000335276,1445.983999999999924,39.613106219999999,-119.032320499999997,PP,979693.500000000000000,0.000000000000000,0.117000000000000,0.428000000000000,0.024000000000000,"1",-0.516000000000000,5.006000000000000,-116.189999999999998,-119.219999999999999,-122.250000000000000,-125.280000000000001,-128.310000000000002,-131.340000000000003,-134.370000000000005,-137.400000000000006,-140.430000000000007,-143.460000000000008,-146.490000000000009,-149.520000000000010,-152.550000000000011,-155.580000000000013,-156.789999999999992,-158.610000000000014,-116.090000000000003,-119.120000000000005,-122.140000000000001,-125.170000000000002,-128.199999999999989,-131.229999999999990,-134.250000000000000,-137.280000000000001,-140.310000000000002,-143.330000000000013,-146.360000000000014,-149.389999999999986,-152.419999999999987,-155.439999999999998,-156.659999999999997,-158.469999999999999,325540.520,4386788.860
PG,"244",16-Mar,16:25:01,G546,3296.920000000000073,"1000",325996.530000000027940,4386572.500000000000000,325916.200000000011642,4386772.360000000335276,1411.638999999999896,39.613034110000001,-119.027942400000001,PP,979699.314999999944121,0.043000000000000,0.076000000000000,0.264000000000000,-0.002000000000000,"1",-0.510000000000000,0.237000000000000,-118.079999999999998,-121.040000000000006,-124.000000000000000,-126.959999999999994,-129.919999999999987,-132.870000000000005,-135.830000000000013,-138.789999999999992,-141.750000000000000,-144.710000000000008,-147.659999999999997,-150.620000000000005,-153.580000000000013,-156.539999999999992,-157.719999999999999,-159.500000000000000,-118.340000000000003,-121.310000000000002,-124.269999999999996,-127.239999999999995,-130.199999999999989,-133.169999999999987,-136.129999999999995,-139.090000000000003,-142.060000000000002,-145.020000000000010,-147.990000000000009,-150.949999999999989,-153.919999999999987,-156.879999999999995,-158.069999999999993,-159.849999999999994,325916.200,4386772.360
PG,"245",16-Mar,16:11:51,G546,3310.239999999999782,"1000",326547.039999999979045,4386506.469999999739230,326466.710000000020955,4386706.330000000074506,1350.643000000000029,39.612551170000003,-119.021515800000003,PP,979712.886000000056811,0.080000000000000,0.068000000000000,0.147000000000000,-0.038000000000000,"1",-0.499000000000000,-4.961000000000000,-118.170000000000002,-121.000000000000000,-123.829999999999998,-126.659999999999997,-129.490000000000009,-132.319999999999993,-135.150000000000006,-137.979999999999990,-140.810000000000002,-143.639999999999986,-146.469999999999999,-149.300000000000011,-152.129999999999995,-154.960000000000008,-156.090000000000003,-157.789999999999992,-118.650000000000006,-121.500000000000000,-124.340000000000003,-127.180000000000007,-130.020000000000010,-132.870000000000005,-135.710000000000008,-138.550000000000011,-141.389999999999986,-144.229999999999990,-147.080000000000013,-149.919999999999987,-152.759999999999991,-155.599999999999994,-156.740000000000009,-158.449999999999989,326466.710,4386706.330
PG,"246",16-Mar,16:02:06,G546,3312.599999999999909,"1000",326867.030000000027940,4386550.580000000074506,326786.700000000011642,4386750.440000000409782,1344.432000000000016,39.613013140000000,-119.017801899999995,PP,979715.288999999989755,0.051000000000000,0.027000000000000,0.147000000000000,-0.042000000000000,"1",-0.498000000000000,-4.514000000000000,-117.200000000000003,-120.019999999999996,-122.840000000000003,-125.650000000000006,-128.469999999999999,-131.289999999999992,-134.099999999999994,-136.919999999999987,-139.740000000000009,-142.560000000000002,-145.370000000000005,-148.189999999999998,-151.009999999999991,-153.819999999999993,-154.949999999999989,-156.639999999999986,-117.829999999999998,-120.659999999999997,-123.500000000000000,-126.329999999999998,-129.159999999999997,-132.000000000000000,-134.830000000000013,-137.659999999999997,-140.490000000000009,-143.330000000000013,-146.159999999999997,-148.990000000000009,-151.830000000000013,-154.659999999999997,-155.789999999999992,-157.490000000000009,326786.700,4386750.440
PG,"247",16-Mar,15:49:51,G546,3313.659999999999854,"1000",327382.250000000000000,4386529.219999999739230,327301.919999999983702,4386729.080000000074506,1330.297000000000025,39.612924839999998,-119.011797900000005,PP,979716.366999999969266,0.029000000000000,0.059000000000000,0.169000000000000,-0.049000000000000,"1",-0.496000000000000,-7.786000000000000,-119.290000000000006,-122.079999999999998,-124.859999999999999,-127.650000000000006,-130.439999999999998,-133.229999999999990,-136.009999999999991,-138.800000000000011,-141.590000000000003,-144.379999999999995,-147.159999999999997,-149.949999999999989,-152.740000000000009,-155.530000000000001,-156.639999999999986,-158.310000000000002,-119.859999999999999,-122.670000000000002,-125.469999999999999,-128.270000000000010,-131.069999999999993,-133.870000000000005,-136.680000000000007,-139.479999999999990,-142.280000000000001,-145.080000000000013,-147.879999999999995,-150.680000000000007,-153.490000000000009,-156.289999999999992,-157.409999999999997,-159.090000000000003,327301.920,4386729.080
PG,"248",16-Mar,15:34:51,G546,3311.150000000000091,"1000",327687.309999999997672,4386574.139999999664724,327606.979999999981374,4386774.000000000000000,1334.263999999999896,39.613390780000003,-119.008257900000004,PP,979713.807000000029802,0.198000000000000,0.135000000000000,0.218000000000000,-0.048000000000000,"1",-0.496000000000000,-9.166000000000000,-121.000000000000000,-123.799999999999997,-126.590000000000003,-129.389999999999986,-132.180000000000007,-134.979999999999990,-137.780000000000001,-140.569999999999993,-143.370000000000005,-146.159999999999997,-148.960000000000008,-151.759999999999991,-154.550000000000011,-157.349999999999994,-158.469999999999999,-160.139999999999986,-120.989999999999995,-123.780000000000001,-126.579999999999998,-129.370000000000005,-132.169999999999987,-134.960000000000008,-137.759999999999991,-140.560000000000002,-143.349999999999994,-146.150000000000006,-148.939999999999998,-151.740000000000009,-154.530000000000001,-157.330000000000013,-158.449999999999989,-160.120000000000005,327606.980,4386774.000
PG,"249",16-Mar,15:22:21,G546,3324.070000000000164,"1000",328149.070000000006985,4386562.370000000111759,328068.739999999990687,4386762.230000000447035,1264.305000000000064,39.613377610000001,-119.002878800000005,PP,979726.972999999998137,0.033000000000000,0.066000000000000,0.187000000000000,-0.071000000000000,"1",-0.482000000000000,-17.571000000000002,-123.540000000000006,-126.189999999999998,-128.840000000000003,-131.490000000000009,-134.139999999999986,-136.789999999999992,-139.439999999999998,-142.090000000000003,-144.740000000000009,-147.389999999999986,-150.030000000000001,-152.680000000000007,-155.330000000000013,-157.979999999999990,-159.039999999999992,-160.629999999999995,-124.079999999999998,-126.739999999999995,-129.400000000000006,-132.060000000000002,-134.729999999999990,-137.389999999999986,-140.050000000000011,-142.710000000000008,-145.379999999999995,-148.039999999999992,-150.699999999999989,-153.370000000000005,-156.030000000000001,-158.689999999999998,-159.759999999999991,-161.349999999999994,328068.740,4386762.230
PG,"250",12-Mar,11:08:26,G546,3328.719999999999800,"2000",318556.429999999993015,4386229.490000000223517,318476.070000000006985,4386429.349999999627471,1233.519999999999982,39.608401260000001,-119.114465499999994,PP,979731.613000000012107,0.000000000000000,0.001000000000000,0.037000000000000,-0.019000000000000,"1",-0.475000000000000,-21.984999999999999,-125.379999999999995,-127.959999999999994,-130.550000000000011,-133.129999999999995,-135.710000000000008,-138.300000000000011,-140.879999999999995,-143.469999999999999,-146.050000000000011,-148.639999999999986,-151.219999999999999,-153.810000000000002,-156.389999999999986,-158.979999999999990,-160.009999999999991,-161.560000000000002,-126.290000000000006,-128.900000000000006,-131.500000000000000,-134.110000000000014,-136.719999999999999,-139.330000000000013,-141.930000000000007,-144.539999999999992,-147.150000000000006,-149.759999999999991,-152.370000000000005,-154.969999999999999,-157.580000000000013,-160.189999999999998,-161.229999999999990,-162.800000000000011,318476.070,4386429.350
PG,"251",12-Mar,10:58:01,G546,3331.059999999999945,"2000",319280.609999999986030,4386223.830000000074506,319200.250000000000000,4386423.690000000409782,1233.416999999999916,39.608503440000000,-119.106033800000006,PP,979733.993999999947846,0.000000000000000,0.001000000000000,0.043000000000000,-0.024000000000000,"1",-0.475000000000000,-19.643999999999998,-123.030000000000001,-125.609999999999999,-128.199999999999989,-130.780000000000001,-133.360000000000014,-135.949999999999989,-138.530000000000001,-141.120000000000005,-143.699999999999989,-146.289999999999992,-148.870000000000005,-151.460000000000008,-154.039999999999992,-156.629999999999995,-157.659999999999997,-159.210000000000008,-123.939999999999998,-126.540000000000006,-129.150000000000006,-131.759999999999991,-134.360000000000014,-136.969999999999999,-139.580000000000013,-142.189999999999998,-144.789999999999992,-147.400000000000006,-150.009999999999991,-152.620000000000005,-155.219999999999999,-157.830000000000013,-158.870000000000005,-160.439999999999998,319200.250,4386423.690
PG,"252",12-Mar,15:40:21,G546,3334.110000000000127,"2000",320129.820000000006985,4386133.190000000409782,320049.469999999972060,4386333.049999999813735,1240.286000000000058,39.607866000000001,-119.096123399999996,PP,979737.241000000038184,0.000000000000000,0.006000000000000,0.061000000000000,-0.029000000000000,"1",-0.477000000000000,-14.222000000000000,-118.180000000000007,-120.780000000000001,-123.379999999999995,-125.980000000000004,-128.580000000000013,-131.169999999999987,-133.770000000000010,-136.370000000000005,-138.969999999999999,-141.569999999999993,-144.169999999999987,-146.770000000000010,-149.370000000000005,-151.969999999999999,-153.009999999999991,-154.569999999999993,-119.060000000000002,-121.680000000000007,-124.299999999999997,-126.920000000000002,-129.539999999999992,-132.159999999999997,-134.780000000000001,-137.400000000000006,-140.020000000000010,-142.639999999999986,-145.270000000000010,-147.889999999999986,-150.509999999999991,-153.129999999999995,-154.180000000000007,-155.750000000000000,320049.470,4386333.050
PG,"253",12-Mar,15:26:16,G546,3322.360000000000127,"2000",320903.400000000023283,4386172.990000000223517,320823.049999999988358,4386372.849999999627471,1277.180000000000064,39.608386520000003,-119.087128899999996,PP,979725.263000000035390,0.032000000000000,0.018000000000000,0.076000000000000,-0.035000000000000,"1",-0.485000000000000,-14.869000000000000,-121.920000000000002,-124.599999999999994,-127.269999999999996,-129.949999999999989,-132.620000000000005,-135.300000000000011,-137.979999999999990,-140.650000000000006,-143.330000000000013,-146.009999999999991,-148.680000000000007,-151.360000000000014,-154.030000000000001,-156.710000000000008,-157.780000000000001,-159.389999999999986,-122.709999999999994,-125.400000000000006,-128.099999999999994,-130.789999999999992,-133.490000000000009,-136.189999999999998,-138.879999999999995,-141.580000000000013,-144.270000000000010,-146.969999999999999,-149.669999999999987,-152.360000000000014,-155.060000000000002,-157.750000000000000,-158.830000000000013,-160.449999999999989,320823.050,4386372.850
PG,"254",12-Mar,15:09:26,G546,3313.889999999999873,"2000",321680.929999999993015,4386290.019999999552965,321600.580000000016298,4386489.879999999888241,1305.221999999999980,39.609602619999997,-119.078108999999998,PP,979716.626000000047497,0.004000000000000,0.034000000000000,0.080000000000000,-0.037000000000000,"1",-0.490000000000000,-14.965999999999999,-124.370000000000005,-127.099999999999994,-129.840000000000003,-132.569999999999993,-135.310000000000002,-138.039999999999992,-140.780000000000001,-143.509999999999991,-146.250000000000000,-148.979999999999990,-151.719999999999999,-154.449999999999989,-157.189999999999998,-159.919999999999987,-161.020000000000010,-162.659999999999997,-125.180000000000007,-127.939999999999998,-130.699999999999989,-133.449999999999989,-136.210000000000008,-138.960000000000008,-141.719999999999999,-144.469999999999999,-147.229999999999990,-149.979999999999990,-152.740000000000009,-155.490000000000009,-158.250000000000000,-161.009999999999991,-162.110000000000014,-163.759999999999991,321600.580,4386489.880
PG,"255",12-Mar,14:58:41,G546,3312.650000000000091,"2000",322040.479999999981374,4386156.379999999888241,321960.130000000004657,4386356.240000000223517,1318.430000000000064,39.608474049999998,-119.073887400000004,PP,979715.358000000007451,0.000000000000000,0.005000000000000,0.077000000000000,-0.036000000000000,"1",-0.493000000000000,-12.060000000000000,-122.569999999999993,-125.329999999999998,-128.090000000000003,-130.860000000000014,-133.620000000000005,-136.379999999999995,-139.139999999999986,-141.909999999999997,-144.669999999999987,-147.430000000000007,-150.189999999999998,-152.960000000000008,-155.719999999999999,-158.479999999999990,-159.590000000000003,-161.250000000000000,-123.459999999999994,-126.250000000000000,-129.030000000000001,-131.819999999999993,-134.599999999999994,-137.389999999999986,-140.169999999999987,-142.960000000000008,-145.740000000000009,-148.530000000000001,-151.310000000000002,-154.099999999999994,-156.879999999999995,-159.669999999999987,-160.780000000000001,-162.449999999999989,321960.130,4386356.240
PG,"256",12-Mar,14:47:11,G546,3310.340000000000146,"2000",322563.659999999974389,4386215.500000000000000,322483.320000000006985,4386415.360000000335276,1333.616999999999962,39.609114920000003,-119.067812700000005,PP,979712.998999999952503,0.000000000000000,0.003000000000000,0.083000000000000,-0.034000000000000,"1",-0.496000000000000,-9.791000000000000,-121.569999999999993,-124.370000000000005,-127.159999999999997,-129.960000000000008,-132.750000000000000,-135.539999999999992,-138.340000000000003,-141.129999999999995,-143.930000000000007,-146.719999999999999,-149.520000000000010,-152.310000000000002,-155.110000000000014,-157.900000000000006,-159.020000000000010,-160.689999999999998,-122.459999999999994,-125.280000000000001,-128.090000000000003,-130.909999999999997,-133.729999999999990,-136.539999999999992,-139.360000000000014,-142.180000000000007,-144.990000000000009,-147.810000000000002,-150.629999999999995,-153.439999999999998,-156.259999999999991,-159.080000000000013,-160.199999999999989,-161.889999999999986,322483.320,4386415.360
PG,"257",12-Mar,14:39:06,G546,3313.980000000000018,"2000",322910.760000000009313,4386278.440000000409782,322830.419999999983702,4386478.299999999813735,1331.680000000000064,39.609753560000001,-119.063788799999998,PP,979716.704999999958090,0.000000000000000,0.002000000000000,0.080000000000000,-0.035000000000000,"1",-0.496000000000000,-6.740000000000000,-118.359999999999999,-121.150000000000006,-123.939999999999998,-126.730000000000004,-129.520000000000010,-132.310000000000002,-135.099999999999994,-137.889999999999986,-140.680000000000007,-143.469999999999999,-146.259999999999991,-149.050000000000011,-151.840000000000003,-154.629999999999995,-155.750000000000000,-157.419999999999987,-119.260000000000005,-122.069999999999993,-124.879999999999995,-127.689999999999998,-130.509999999999991,-133.319999999999993,-136.129999999999995,-138.949999999999989,-141.759999999999991,-144.569999999999993,-147.379999999999995,-150.199999999999989,-153.009999999999991,-155.819999999999993,-156.949999999999989,-158.639999999999986,322830.420,4386478.300
PG,"258",12-Mar,14:28:21,G546,3312.440000000000055,"2000",323347.599999999976717,4386119.700000000186265,323267.260000000009313,4386319.559999999590218,1334.191000000000031,39.608414369999998,-119.058661099999995,PP,979715.130000000004657,0.007000000000000,0.014000000000000,0.079000000000000,-0.036000000000000,"1",-0.496000000000000,-7.422000000000000,-119.250000000000000,-122.049999999999997,-124.840000000000003,-127.640000000000001,-130.430000000000007,-133.229999999999990,-136.020000000000010,-138.819999999999993,-141.620000000000005,-144.409999999999997,-147.210000000000008,-150.000000000000000,-152.800000000000011,-155.599999999999994,-156.710000000000008,-158.389999999999986,-120.120000000000005,-122.930000000000007,-125.750000000000000,-128.569999999999993,-131.379999999999995,-134.199999999999989,-137.020000000000010,-139.840000000000003,-142.650000000000006,-145.469999999999999,-148.289999999999992,-151.110000000000014,-153.919999999999987,-156.740000000000009,-157.870000000000005,-159.560000000000002,323267.260,4386319.560
PG,"259",12-Mar,14:14:41,G546,3314.329999999999927,"2000",323779.640000000013970,4386274.599999999627471,323699.299999999988358,4386474.459999999962747,1335.881000000000085,39.609898180000002,-119.053672700000007,PP,979717.048999999999069,0.016000000000000,0.014000000000000,0.090000000000000,-0.036000000000000,"1",-0.497000000000000,-5.114000000000000,-117.079999999999998,-119.879999999999995,-122.680000000000007,-125.480000000000004,-128.280000000000001,-131.080000000000013,-133.879999999999995,-136.680000000000007,-139.479999999999990,-142.280000000000001,-145.080000000000013,-147.879999999999995,-150.680000000000007,-153.469999999999999,-154.590000000000003,-156.270000000000010,-117.909999999999997,-120.730000000000004,-123.549999999999997,-126.370000000000005,-129.189999999999998,-132.009999999999991,-134.830000000000013,-137.650000000000006,-140.469999999999999,-143.289999999999992,-146.110000000000014,-148.930000000000007,-151.750000000000000,-154.569999999999993,-155.699999999999989,-157.389999999999986,323699.300,4386474.460
PG,"260",12-Mar,14:03:01,G546,3313.599999999999909,"2000",324165.380000000004657,4386241.820000000298023,324085.039999999979045,4386441.679999999701977,1342.630000000000109,39.609682309999997,-119.049173199999998,PP,979716.298999999999069,0.024000000000000,0.026000000000000,0.097000000000000,-0.035000000000000,"1",-0.498000000000000,-3.763000000000000,-116.299999999999997,-119.109999999999999,-121.930000000000007,-124.739999999999995,-127.549999999999997,-130.370000000000005,-133.180000000000007,-135.990000000000009,-138.810000000000002,-141.620000000000005,-144.430000000000007,-147.250000000000000,-150.060000000000002,-152.870000000000005,-154.000000000000000,-155.689999999999998,-117.069999999999993,-119.900000000000006,-122.739999999999995,-125.569999999999993,-128.400000000000006,-131.229999999999990,-134.069999999999993,-136.900000000000006,-139.729999999999990,-142.569999999999993,-145.400000000000006,-148.229999999999990,-151.060000000000002,-153.900000000000006,-155.030000000000001,-156.729999999999990,324085.040,4386441.680
PG,"261",16-Mar,13:20:36,G546,3308.389999999999873,"1000",324451.280000000027940,4386149.339999999850988,324370.940000000002328,4386349.200000000186265,1369.009999999999991,39.608908249999999,-119.045820500000005,PP,979711.001999999978580,0.091000000000000,0.054000000000000,0.131000000000000,-0.025000000000000,"1",-0.503000000000000,-0.856000000000000,-115.599999999999994,-118.469999999999999,-121.340000000000003,-124.209999999999994,-127.079999999999998,-129.949999999999989,-132.819999999999993,-135.680000000000007,-138.550000000000011,-141.419999999999987,-144.289999999999992,-147.159999999999997,-150.030000000000001,-152.900000000000006,-154.039999999999992,-155.759999999999991,-116.109999999999999,-118.989999999999995,-121.870000000000005,-124.750000000000000,-127.629999999999995,-130.509999999999991,-133.389999999999986,-136.280000000000001,-139.159999999999997,-142.039999999999992,-144.919999999999987,-147.800000000000011,-150.680000000000007,-153.560000000000002,-154.719999999999999,-156.439999999999998,324370.940,4386349.200
PG,"262",16-Mar,13:34:06,G546,3313.769999999999982,"1000",324866.869999999995343,4386174.730000000447035,324786.530000000027940,4386374.589999999850988,1348.406999999999925,39.609221959999999,-119.040988999999996,PP,979716.481999999959953,0.000000000000000,0.016000000000000,0.124000000000000,-0.035000000000000,"1",-0.499000000000000,-1.757000000000000,-114.780000000000001,-117.599999999999994,-120.430000000000007,-123.250000000000000,-126.079999999999998,-128.900000000000006,-131.729999999999990,-134.560000000000002,-137.379999999999995,-140.210000000000008,-143.030000000000001,-145.860000000000014,-148.680000000000007,-151.509999999999991,-152.639999999999986,-154.330000000000013,-115.569999999999993,-118.409999999999997,-121.260000000000005,-124.099999999999994,-126.950000000000003,-129.789999999999992,-132.639999999999986,-135.479999999999990,-138.330000000000013,-141.169999999999987,-144.020000000000010,-146.860000000000014,-149.710000000000008,-152.550000000000011,-153.689999999999998,-155.400000000000006,324786.530,4386374.590
PG,"263",16-Mar,13:46:46,G546,3300.269999999999982,"1000",325353.719999999972060,4386257.610000000335276,325273.390000000013970,4386457.469999999739230,1406.696999999999889,39.610067720000004,-119.035343100000006,PP,979702.722999999998137,0.121000000000000,0.109000000000000,0.230000000000000,-0.006000000000000,"1",-0.510000000000000,2.385000000000000,-115.519999999999996,-118.469999999999999,-121.420000000000002,-124.359999999999999,-127.310000000000002,-130.259999999999991,-133.210000000000008,-136.150000000000006,-139.099999999999994,-142.050000000000011,-145.000000000000000,-147.949999999999989,-150.889999999999986,-153.840000000000003,-155.020000000000010,-156.789999999999992,-115.629999999999995,-118.579999999999998,-121.530000000000001,-124.480000000000004,-127.430000000000007,-130.379999999999995,-133.330000000000013,-136.280000000000001,-139.240000000000009,-142.189999999999998,-145.139999999999986,-148.090000000000003,-151.039999999999992,-153.990000000000009,-155.169999999999987,-156.939999999999998,325273.390,4386457.470
PG,"264",16-Mar,14:04:31,G546,3298.010000000000218,"1000",325756.659999999974389,4386276.950000000186265,325676.330000000016298,4386476.809999999590218,1403.289999999999964,39.610323940000001,-119.030657300000001,PP,979700.417999999946915,0.109000000000000,0.100000000000000,0.223000000000000,-0.008000000000000,"1",-0.509000000000000,-0.994000000000000,-118.609999999999999,-121.549999999999997,-124.500000000000000,-127.439999999999998,-130.379999999999995,-133.319999999999993,-136.259999999999991,-139.199999999999989,-142.139999999999986,-145.080000000000013,-148.020000000000010,-150.960000000000008,-153.900000000000006,-156.840000000000003,-158.020000000000010,-159.780000000000001,-118.780000000000001,-121.730000000000004,-124.670000000000002,-127.620000000000005,-130.560000000000002,-133.509999999999991,-136.449999999999989,-139.400000000000006,-142.340000000000003,-145.289999999999992,-148.229999999999990,-151.180000000000007,-154.120000000000005,-157.069999999999993,-158.240000000000009,-160.009999999999991,325676.330,4386476.810
PG,"265",16-Mar,14:17:31,G546,3304.050000000000182,"1000",326040.510000000009313,4386189.120000000111759,325960.179999999993015,4386388.980000000447035,1367.897999999999911,39.609590709999999,-119.027329600000002,PP,979706.572000000043772,0.100000000000000,0.088000000000000,0.162000000000000,-0.029000000000000,"1",-0.503000000000000,-5.689000000000000,-120.340000000000003,-123.209999999999994,-126.079999999999998,-128.939999999999998,-131.810000000000002,-134.669999999999987,-137.539999999999992,-140.409999999999997,-143.270000000000010,-146.139999999999986,-149.009999999999991,-151.870000000000005,-154.740000000000009,-157.610000000000014,-158.750000000000000,-160.469999999999999,-120.709999999999994,-123.579999999999998,-126.459999999999994,-129.330000000000013,-132.210000000000008,-135.080000000000013,-137.960000000000008,-140.830000000000013,-143.710000000000008,-146.580000000000013,-149.460000000000008,-152.340000000000003,-155.210000000000008,-158.090000000000003,-159.240000000000009,-160.960000000000008,325960.180,4386388.980
